Restaurant_Latitude,Restaurant_Longitude,Restaurant_Zip_code,POI_Type,Count
48.8434392,2.3144958,75015,airport,0
48.84272,2.30578,75015,airport,0
48.841152,2.321768,75014,airport,0
48.846746,2.310219,75015,airport,0
48.88876674,2.362939703,75018,airport,0
48.87693,2.31431,75008,airport,0
48.88006,2.33106,75009,airport,0
48.88677189326417,2.375423138381185,75019,airport,0
48.88647708,2.377266208,75019,airport,0
48.882984,2.381117,75019,airport,0
48.8894145,2.3836315,75019,airport,0
48.88739,2.37906,75019,airport,0
48.88633527,2.318149,75017,airport,0
48.88194,2.36876,75010,airport,0
48.88470315,2.370439433,75019,airport,0
48.88344,2.36956,75019,airport,0
48.8695,2.35569,75010,airport,0
48.8708611,2.3568101,75010,airport,0
48.8629,2.3533592,75003,airport,0
48.87070654,2.338780217,75002,airport,0
48.870646,2.339425,75002,airport,0
48.86604,2.3353,75001,airport,0
48.86623,2.38167,75011,airport,0
48.88046,2.28556,75017,airport,0
48.88035802,2.285669893,75017,airport,0
48.88202,2.39255,75019,airport,0
48.879938,2.386241,75019,airport,0
48.80145,2.54158,94430,airport,0
48.8016205,2.54035,94430,airport,0
48.86391,2.43313,93100,airport,0
48.86832825,2.432098389,93100,airport,0
48.849545,2.268463,75016,airport,0
48.848561,2.265715,75016,airport,0
48.879802,2.296048,75017,airport,0
48.84376375,2.402324433,75012,airport,0
48.8402,2.39242,75012,airport,0
48.839364,2.39073,75012,airport,0
48.8438,2.38824,75012,airport,0
48.85948,2.29853,75007,airport,0
48.84621732,2.34606624,75005,airport,0
48.872441,2.364006,75010,airport,0
48.823438,2.457036,75012,airport,0
48.816892,2.467781,94340,airport,0
48.85760473,2.434207822,93100,airport,0
48.85718,2.43397,93100,airport,0
48.85824,2.43603,93100,airport,0
48.86079486,2.439893223,93100,airport,0
48.8581999,2.43616,93100,airport,0
48.8599391,2.4390436,93100,airport,0
48.86126,2.44031,93100,airport,0
48.85828,2.43341,93100,airport,0
48.8576012,2.43314,93100,airport,0
48.858369,2.434087,93100,airport,0
48.855324,2.441311,93100,airport,0
48.85802114,2.437240236,93100,airport,0
48.85884,2.43885,93100,airport,0
48.86646,2.36816,75011,airport,0
48.8659652,2.365558,75011,airport,0
48.8469354,2.3955315,75012,airport,0
48.84973,2.39324,75011,airport,0
48.85036123,2.390529849,75011,airport,0
48.85843519,2.400544578,75020,airport,0
48.85973,2.40224,75020,airport,0
48.85446712,2.40049392,75020,airport,0
48.829465,2.260595,92130,airport,0
48.82582,2.27331,92130,airport,0
48.82834,2.28211,92130,airport,0
48.84638,2.43824,94300,airport,0
48.84481,2.438675,94300,airport,0
48.847705,2.436786,94300,airport,0
48.84808,2.43824,94300,airport,0
48.8479802,2.4346322,94300,airport,0
48.8450653,2.4356792,94300,airport,0
48.84473,2.4384199,94300,airport,0
48.84509,2.43511,94300,airport,0
48.8465965,2.4353689,94300,airport,0
48.9011422,2.3897243,93500,airport,0
48.896032,2.388009,75019,airport,0
48.89589,2.38266,75019,airport,0
48.900102,2.38723,75019,airport,0
48.868136,2.399965,75020,airport,0
48.84719941,2.47133106,94120,airport,0
48.8535,2.48745,94120,airport,0
48.851158,2.4878755,94120,airport,0
48.853763,2.484665,94120,airport,0
48.84705,2.47045,94120,airport,0
48.853643,2.483189,94120,airport,0
48.853969,2.484492,94120,airport,0
48.8465527,2.4905475,94130,airport,0
48.84595,2.46859,94120,airport,0
48.853231,2.484024,94120,airport,0
48.83829332,2.49038445,94130,airport,0
48.84683265,2.47140754,94120,airport,0
48.8235158,2.2678165,92130,airport,0
48.82313217,2.260750557,92130,airport,0
48.817358,2.266321,92130,airport,0
48.822378,2.266837,92130,airport,0
48.81028626,2.267589668,92140,airport,0
48.82519,2.27211,92140,airport,0
48.817668,2.283245,92170,airport,0
48.82314,2.26063,92130,airport,0
48.8245306,2.2743419,92130,airport,0
48.82399,2.27309,92130,airport,0
48.890313,2.35531,75018,airport,0
48.80529743,2.376792132,94200,airport,0
48.798,2.38236,94400,airport,0
48.8410606,2.4175,94160,airport,0
48.844129,2.402291503,75012,airport,0
48.84474,2.402481,75012,airport,0
48.84703,2.40781,75012,airport,0
48.7711388,2.4037367,94600,airport,0
48.7652302,2.4091567,94600,airport,0
48.77038144,2.408706268,94600,airport,0
48.7641819,2.4124011,94600,airport,0
48.76364,2.40329,94600,airport,0
48.767254,2.4073166,94600,airport,0
48.7632988,2.4028979,94600,airport,0
48.7637913,2.4105447,94600,airport,0
48.8746099,2.35655,75010,airport,0
48.87465,2.35673,75010,airport,0
48.87259,2.35287,75010,airport,0
48.89398,2.33218,75018,airport,0
48.837805,2.287132,75015,airport,0
48.84641,2.29533,75015,airport,0
48.84983,2.29478,75015,airport,0
48.8481,2.30055,75015,airport,0
48.832227,2.334595,75014,airport,0
48.83338,2.32404,75014,airport,0
48.8344852,2.3277294,75014,airport,0
48.83596354,2.327551257,75014,airport,0
48.839805,2.283447,75015,airport,0
48.83338,2.3098,75015,airport,0
48.812478,2.301028,92240,airport,0
48.87847216,2.478612368,93110,airport,0
48.8761902,2.4676769,93110,airport,0
48.8730254,2.4796767,93110,airport,0
48.875871,2.477496,93110,airport,0
48.875678,2.4771023,93110,airport,0
48.88191,2.47009,93110,airport,0
48.877178,2.475463,93110,airport,0
48.879852,2.474284,93562,airport,0
48.878196,2.479419,93110,airport,0
48.8743248,2.487163067,93110,airport,0
48.837524,2.24815,92100,airport,0
48.8278755,2.2421091,92100,airport,0
48.833443,2.253788,92100,airport,0
48.83212,2.24881,92100,airport,0
48.83266,2.24923,92100,airport,0
48.8351,2.24446,92100,airport,0
48.8331829,2.2414843,92100,airport,0
48.834116,2.243028,92100,airport,0
48.8495,2.2761,75016,airport,0
48.85005,2.2833,75015,airport,0
48.8455299,2.28811,75015,airport,0
48.851161,2.278534,75016,airport,0
48.84938704,2.275433762,75016,airport,0
48.8494987,2.2760999,75016,airport,0
48.81113,2.31435,92120,airport,0
48.81502,2.32062,92120,airport,0
48.81907085,2.319197477,92120,airport,0
48.8170924,2.3217155,92120,airport,0
48.815457,2.317564,92120,airport,0
48.8114444,2.3137624,92120,airport,0
48.83317631,2.369397136,75013,airport,0
48.8352,2.36952,75013,airport,0
48.8907394,2.40154,93500,airport,0
48.89092185,2.194969318,92000,airport,0
48.89226,2.19803,92000,airport,0
48.89101,2.19351,92000,airport,0
48.88452607,2.203028413,92000,airport,0
48.8928,2.20675,92000,airport,0
48.89680496,2.198946244,92000,airport,0
48.891907,2.1947789,92000,airport,0
48.89186,2.19471,92000,airport,0
48.8586152,2.4365655,93100,airport,0
48.827437,2.241581,92100,airport,0
48.82495,2.24399,92100,airport,0
48.8303172,2.2454575,92100,airport,0
48.8321853,2.241,92100,airport,0
48.83230698,2.238073424,92100,airport,0
48.789676,2.40182,94400,airport,0
48.79342,2.39583,94400,airport,0
48.790566,2.391074,94400,airport,0
48.79294,2.393011,94400,airport,0
48.7858086,2.3996301,94400,airport,0
48.78772,2.4025,94400,airport,0
48.7932,2.40111,94400,airport,0
48.7908117,2.3983835,94400,airport,0
48.793702,2.396168,94400,airport,0
48.7891,2.38829,94400,airport,0
48.88488237,2.262903138,92200,airport,0
48.8841899,2.25956,92200,airport,0
48.88423,2.26323,92200,airport,0
48.878078,2.264073,75116,airport,0
48.884307,2.260134,92200,airport,0
48.80116,2.43161,94700,airport,0
48.8001931,2.4323406,94700,airport,0
48.8021581,2.4298521,94700,airport,0
48.801877,2.43203,94700,airport,0
48.8031562,2.4236405,94140,airport,0
48.7858943,2.29356,92260,airport,0
48.781642,2.301223,92330,airport,0
48.791174,2.30356,92220,airport,0
48.7816225,2.3010948,92330,airport,0
48.7896798,2.3012798,92220,airport,0
48.8509,2.45921,94120,airport,0
48.8082363,2.390976,94200,airport,0
48.8108411,2.379714,94200,airport,0
48.7886,2.38843,94400,airport,0
48.7998485,2.4014484,94400,airport,0
48.7890892,2.388289928,94400,airport,0
48.7920914,2.38625,94400,airport,0
48.7924995,2.38621,94400,airport,0
48.79324,2.38572,94400,airport,0
48.87817,2.41489,93260,airport,0
48.86861648,2.417728849,93170,airport,0
48.88943,2.1655,92500,airport,0
48.8897,2.16315,78400,airport,0
48.889311,2.166182,92500,airport,0
48.8894806,2.1653299,92500,airport,0
48.8870391,2.1800715,92500,airport,0
48.88867,2.16827,92500,airport,0
48.88903917,2.164717861,92500,airport,0
48.8892593,2.1681199,92500,airport,0
48.8888,2.18334,92000,airport,0
48.88912,2.16525,92500,airport,0
48.887127,2.170913,92500,airport,0
48.8894005,2.16541,92500,airport,0
48.8869143,2.172499,92500,airport,0
48.89020137,2.16378868,78400,airport,0
48.8884,2.17153,92500,airport,0
48.88988,2.18145,92000,airport,0
48.88836,2.16837,92500,airport,0
48.8883591,2.16837,92566,airport,0
48.88906,2.16987,92500,airport,0
48.8642716,2.3988357,75020,airport,0
48.85441,2.41965,93100,airport,0
48.85407,2.419145,93100,airport,0
48.8535309,2.41189,75020,airport,0
48.831666,2.255419697,92100,airport,0
48.844959,2.252553,75016,airport,0
48.83898,2.25536,75016,airport,0
48.836899,2.252254,92100,airport,0
48.8388798,2.2476638,92100,airport,0
48.83565,2.40567,75012,airport,0
48.83663285,2.404045577,75012,airport,0
48.83464,2.40959,75012,airport,0
48.84113666,2.396579236,75012,airport,0
48.86445,2.28973,75116,airport,0
48.865602,2.295358,75016,airport,0
48.8639316,2.2935231,75116,airport,0
48.87081347,2.296164371,75116,airport,0
48.88549,2.31653,75017,airport,0
48.8853205,2.316357,75017,airport,0
48.85809,2.30365,75007,airport,0
48.83243508,2.3890405,75012,airport,0
48.84497,2.29721,75015,airport,0
48.87909,2.27937,92200,airport,0
48.8787095,2.2877119,75017,airport,0
48.89028281,2.383967898,75019,airport,0
48.84990689,2.272512445,75016,airport,0
48.84779928,2.265695207,75016,airport,0
48.83330747,2.414389187,75012,airport,0
48.83479,2.31969,75014,airport,0
48.8418,2.43307,94300,airport,0
48.8482245,2.4345457,94300,airport,0
48.84667,2.42807,94300,airport,0
48.8464629,2.429069716,94300,airport,0
48.8487099,2.43147,94300,airport,0
48.85418,2.2759,75016,airport,0
48.851052,2.275261,75016,airport,0
48.83313,2.32428,75014,airport,0
48.87215,2.36502,75010,airport,0
48.8522,2.34841,75005,airport,0
48.83476,2.344713,75013,airport,0
48.81057123,2.384356387,94200,airport,0
48.8104582,2.384394,94200,airport,0
48.811149,2.384563,94200,airport,0
48.832,2.3029,75015,airport,0
48.88374,2.25987,92200,airport,0
48.8849716,2.2966518,75017,airport,0
48.81881791,2.255212085,92130,airport,0
48.82580887,2.256338236,92130,airport,0
48.817618,2.249047,92190,airport,0
48.8191296,2.2550646,92130,airport,0
48.82394,2.26066,92130,airport,0
48.82651634,2.257471677,92130,airport,0
48.825122,2.257554,92130,airport,0
48.79224354,2.332960869,94230,airport,0
48.80187,2.324341,94110,airport,0
48.79042416,2.331747678,94230,airport,0
48.8867,2.37466,75019,airport,0
48.88282,2.37321,75019,airport,0
48.877443,2.441318,93230,airport,0
48.878809,2.449634,93130,airport,0
48.8835852,2.4414313,93230,airport,0
48.8818862,2.4395056,93230,airport,0
48.8727493,2.44016,93230,airport,0
48.8727016,2.453547435,93100,airport,0
48.841551,2.219235,92210,airport,0
48.84208841,2.220445919,92210,airport,0
48.84464,2.21951,92210,airport,0
48.84101,2.227915,92100,airport,0
48.8423309,2.2194099,92210,airport,0
48.8035,2.32493,94110,airport,0
48.79948,2.3311799,94230,airport,0
48.79928282,2.32849892,94230,airport,0
48.8674894,2.3962727,75020,airport,0
48.877657,2.337197,75009,airport,0
48.87771,2.33739,75009,airport,0
48.85599,2.44548,93100,airport,0
48.851685,2.438507,94300,airport,0
48.82345192,2.361822166,75013,airport,0
48.82491,2.36226,75013,airport,0
48.82225,2.35929,75013,airport,0
48.8265032,2.3632729,75013,airport,0
48.82691,2.3611,75013,airport,0
48.825233,2.362466,75013,airport,0
48.825667,2.365085,75013,airport,0
48.82216,2.36075,75013,airport,0
48.824317,2.363805,75013,airport,0
48.8245355,2.362803,75013,airport,0
48.8221893,2.36133,75013,airport,0
48.82553912,2.361568064,75013,airport,0
48.80619,2.41933,94140,airport,0
48.8053819,2.419314,94140,airport,0
48.80746653,2.414676,94140,airport,0
48.8047436,2.4194909,94140,airport,0
48.8095306,2.4173483,94140,airport,0
48.8052145,2.4267018,94700,airport,0
48.805,2.40511,94400,airport,0
48.8454494,2.427592,94160,airport,0
48.845408,2.428268,94300,airport,0
48.88954,2.28937,92300,airport,0
48.8553,2.33772,75006,airport,0
48.87885,2.24225,92800,airport,0
48.882914,2.240605,92800,airport,0
48.88058,2.23907,92800,airport,0
48.88148,2.23766,92800,airport,0
48.878742,2.2423312,92800,airport,0
48.8791494,2.2415844,92800,airport,0
48.88547,2.23447,92800,airport,0
48.878521,2.2349999,92800,airport,0
48.87876,2.2425,92800,airport,0
48.87903,2.24175,92800,airport,0
48.8852,2.24262,92800,airport,0
48.8833313,2.2467201,92800,airport,0
48.87200932,2.232940455,92150,airport,0
48.8792813,2.2408983,92800,airport,0
48.851727,2.349427,75005,airport,0
48.8298,2.32305,75014,airport,0
48.8779,2.29885,75008,airport,0
48.895148,2.417965,93500,airport,0
48.89218,2.40891,93500,airport,0
48.8937721,2.4090307,93500,airport,0
48.89501001,2.418260048,93500,airport,0
48.893598,2.415088,93500,airport,0
48.881691,2.29213,75017,airport,0
48.88319319,2.371056435,75019,airport,0
48.87296,2.30986,75008,airport,0
48.8728092,2.3095711,75008,airport,0
48.877213,2.1841518,92500,airport,0
48.870126,2.1808094,92500,airport,0
48.87604,2.18034,92500,airport,0
48.873116,2.192175,92500,airport,0
48.87201425,2.1797431,92500,airport,0
48.8735306,2.1822212,92500,airport,0
48.870013,2.194816,92500,airport,0
48.8691646,2.1981056,92500,airport,0
48.86909,2.19806,92500,airport,0
48.8743399,2.17338,92500,airport,0
48.86944199,2.177571535,92500,airport,0
48.876718,2.185089,92500,airport,0
48.87633,2.18032,92500,airport,0
48.874201,2.181341,92500,airport,0
48.86828,2.193492,92500,airport,0
48.87534,2.17797,92500,airport,0
48.8736034,2.1892963,92500,airport,0
48.897615,2.385119,75019,airport,0
48.83574,2.31859,75014,airport,0
48.8369373,2.3177973,75014,airport,0
48.83907,2.32298,75014,airport,0
48.91708957,2.35244828,93210,airport,0
48.910695,2.358562,93210,airport,0
48.83318,2.38594,75012,airport,0
48.83335,2.3867,75012,airport,0
48.833469,2.387035,75012,airport,0
48.8147639,2.3619075,94270,airport,0
48.81181,2.36182,94270,airport,0
48.81106,2.36197,94270,airport,0
48.81257,2.3616799,94270,airport,0
48.8104,2.36376,94270,airport,0
48.80984,2.36221,94270,airport,0
48.82079696,2.363001142,75013,airport,0
48.87161,2.228115,92150,airport,0
48.87053148,2.218387902,92150,airport,0
48.87055,2.22584,92150,airport,0
48.86976062,2.226067953,92150,airport,0
48.8697299,2.22769,92150,airport,0
48.8701999,2.22685,92150,airport,0
48.8752596,2.2196117,92150,airport,0
48.86978,2.22775,92150,airport,0
48.869067,2.227365,92150,airport,0
48.8635836,2.2299742,75016,airport,0
48.8700294,2.2274899,92150,airport,0
48.8718472,2.230675,92150,airport,0
48.8766061,2.2307339,92150,airport,0
48.8692818,2.2278299,92150,airport,0
48.869867,2.228552,92150,airport,0
48.86904203,2.227298173,92150,airport,0
48.8746732,2.2308606,92150,airport,0
48.868294,2.226632,92150,airport,0
48.873775,2.226976,92150,airport,0
48.8699979,2.2277881,92150,airport,0
48.85232,2.40384,75020,airport,0
48.82471,2.412518,94220,airport,0
48.82465,2.408558,94220,airport,0
48.8275367,2.4046947,94220,airport,0
48.882785,2.477215,93110,airport,0
48.8819732,2.478629626,93110,airport,0
48.884445,2.476275,93110,airport,0
48.875661,2.485932,93110,airport,0
48.87426,2.48254,93110,airport,0
48.8757,2.48593,93117,airport,0
48.88331,2.48018,93110,airport,0
48.8731,2.48248,93110,airport,0
48.88384672,2.476173865,93117,airport,0
48.878768,2.478305,93110,airport,0
48.882554,2.477844,93110,airport,0
48.8805601,2.4773111,93110,airport,0
48.87738,2.47921,93110,airport,0
48.873,2.48421,93110,airport,0
48.87237,2.48524,75011,airport,0
48.8796109,2.4781802,93110,airport,0
48.88438,2.53486,93220,airport,0
48.89020839,2.195463501,92000,airport,0
48.88411854,2.192887589,92000,airport,0
48.8824081,2.18734,92500,airport,0
48.8896526,2.196184,92000,airport,0
48.89634,2.38414,75019,airport,0
48.87831,2.29921,75008,airport,0
48.87825,2.29893,75008,airport,0
48.9049062,2.3023698,92110,airport,0
48.86870295,2.359994911,75010,airport,0
48.864002,2.250765,75016,airport,0
48.8948898,2.4252601,93500,airport,0
48.89502,2.42562,93500,airport,0
48.83324,2.31693,75014,airport,0
48.83826223,2.442553304,75012,airport,0
48.85033,2.34478,75005,airport,0
48.873965,2.34737,75009,airport,0
48.8739024,2.3485246,75010,airport,0
48.8913322,2.3394924,75018,airport,0
48.839176,2.349675,75005,airport,0
48.869011,2.289861,75016,airport,0
48.837004,2.283679,75015,airport,0
48.834837,2.291461,75015,airport,0
48.920791,2.344385,93200,airport,0
48.91884,2.34409,93200,airport,0
48.919529,2.344491,93200,airport,0
48.919748,2.343162,93200,airport,0
48.9220237,2.342953,93200,airport,0
48.913781,2.33595,93400,airport,0
48.926384,2.342133,93200,airport,0
48.85340823,2.377071821,75011,airport,0
48.85529308,2.374878734,75011,airport,0
48.874216,2.3624117,75010,airport,0
48.82795985,2.352858063,75013,airport,0
48.9000117,2.2809687,92300,airport,0
48.8956145,2.2817502,92300,airport,0
48.85917,2.47924,94120,airport,0
48.8530312,2.4870601,94120,airport,0
48.853512,2.4937496,94120,airport,0
48.85427311,2.486048326,94120,airport,0
48.8550883,2.4856167,94120,airport,0
48.8514196,2.4873897,94120,airport,0
48.85821511,2.49126449,94120,airport,0
48.853025,2.476771,94120,airport,0
48.85394262,2.48417274,94120,airport,0
48.85368,2.4885,94120,airport,0
48.8497314,2.49891,94170,airport,0
48.85531,2.48584,94120,airport,0
48.85242,2.48466,94120,airport,0
48.9457826,2.2504846,95100,airport,0
48.9463354,2.2541818,95100,airport,0
48.9426838,2.253949,95100,airport,0
48.9443947,2.2497583,95100,airport,0
48.9531638,2.2434806,95100,airport,0
48.94443,2.2513,95100,airport,0
48.9454881,2.2533956,95100,airport,0
48.9483,2.25779,95100,airport,0
48.9451282,2.25009817,95100,airport,0
48.9469414,2.25401,95100,airport,0
48.77745056,2.45517993,95100,airport,0
48.94371,2.24981,95100,airport,0
48.93961,2.24651,95100,airport,0
48.9446,2.25319,95100,airport,0
48.9465559,2.2546711,95100,airport,0
48.9455475,2.2533454,95100,airport,0
48.85023,2.3308,75006,airport,0
48.85108,2.33069,75006,airport,0
48.8703669,2.3981757,75020,airport,0
48.9251988,2.3645158,93200,airport,0
48.925538,2.363841,93210,airport,0
48.9302599,2.35564,93200,airport,0
48.922264,2.3614713,93200,airport,0
48.9319574,2.3559467,93200,airport,0
48.92596,2.362588,93200,airport,0
48.93086016,2.356894612,93200,airport,0
48.930715,2.354651,93000,airport,0
48.93036,2.35639,93200,airport,0
48.9241675,2.3627466,93200,airport,0
48.932316,2.355729,93200,airport,0
48.92146617,2.363065826,93200,airport,0
48.91922896,2.363024412,93210,airport,0
48.8855,2.29888,75017,airport,0
48.85267814,2.448770665,94120,airport,0
48.90704,2.28226,92600,airport,0
48.90618843,2.284123033,92600,airport,0
48.9055275,2.2825338,92600,airport,0
48.87832,2.33975,75009,airport,0
48.8766231,2.2939538,75017,airport,0
48.88777,2.33451,75018,airport,0
48.845716,2.237201,92100,airport,0
48.84554124,2.236982345,92100,airport,0
48.8474443,2.2398202,92100,airport,0
48.894585,2.266912,92200,airport,0
48.89276,2.27118,92200,airport,0
48.8968592,2.3846139,75019,airport,0
48.81991,2.47532,94340,airport,0
48.8191,2.4760399,94340,airport,0
48.8198562,2.4838762,94500,airport,0
48.81993,2.47542,94340,airport,0
48.81982,2.48452,94500,airport,0
48.8217416,2.4861189,94500,airport,0
48.81979,2.485168,94500,airport,0
48.8200775,2.4753241,94340,airport,0
48.81233,2.4729199,94100,airport,0
48.820636,2.485461,94500,airport,0
48.8164,2.47825,94340,airport,0
48.819883,2.478758,94340,airport,0
48.8201822,2.4770593,94340,airport,0
48.82005,2.47703,94340,airport,0
48.8122086,2.472222,94100,airport,0
48.87712,2.35141,75010,airport,0
48.83197,2.24105,92100,airport,0
48.85413,2.40004,75020,airport,0
48.85760258,2.274798084,75016,airport,0
48.8742485,2.33301,75009,airport,0
48.8067935,2.4386489,94700,airport,0
48.8086043,2.4362859,94700,airport,0
48.809503,2.443381,94700,airport,0
48.81174,2.42993,94700,airport,0
48.80733,2.438381,94700,airport,0
48.815395,2.443945,94700,airport,0
48.8134516,2.4258996,94700,airport,0
48.80552,2.44337,94700,airport,0
48.807239,2.438639,94700,airport,0
48.80994,2.4423499,94700,airport,0
48.80526,2.44326,94700,airport,0
48.802324,2.443364,94700,airport,0
48.8106707,2.4435282,94700,airport,0
48.89614,2.33827,75018,airport,0
48.85301,2.26862,75016,airport,0
48.84322,2.32005,75015,airport,0
48.827802,2.272851,92130,airport,0
48.8285789,2.2818601,92130,airport,0
48.88124,2.32477,75008,airport,0
48.85781,2.27752,75016,airport,0
48.935471,2.359837,93200,airport,0
48.93899,2.35064,93200,airport,0
48.9365917,2.3511528,93200,airport,0
48.9361154,2.3474846,93200,airport,0
48.93573,2.3582301,93200,airport,0
48.9369165,2.3511603,93200,airport,0
48.9383898,2.3547316,93200,airport,0
48.93574476,2.3583591,93200,airport,0
48.93696,2.34865,93200,airport,0
48.9379997,2.3574913,93200,airport,0
48.93377,2.35579,93200,airport,0
48.9383113,2.3557709,93200,airport,0
48.93545,2.35819,93200,airport,0
48.93210509,2.35355895,93200,airport,0
48.93773,2.35773,93200,airport,0
48.943,2.38315,75011,airport,0
48.93566,2.35752,93200,airport,0
48.936371,2.343121,93200,airport,0
48.93531,2.35806,93200,airport,0
48.9351999,2.3578767,93200,airport,0
48.85888,2.32851,75007,airport,0
48.8808905,2.340474,75009,airport,0
48.88129,2.34093,75009,airport,0
48.85278,2.33149,75006,airport,0
48.8526688,2.33146,75006,airport,0
48.85376703,2.332481525,75006,airport,0
48.83762779,2.360636294,75013,airport,0
48.85340455,2.215775763,92210,airport,0
48.8622,2.22331,92150,airport,0
48.852028,2.223356,92210,airport,0
48.86304439,2.210769728,92150,airport,0
48.8513877,2.221343,92210,airport,0
48.85991084,2.219174295,92210,airport,0
48.85992,2.22131,92210,airport,0
48.86370943,2.212020933,92150,airport,0
48.853749,2.364438,75004,airport,0
48.874033,2.386386,75020,airport,0
48.8320488,2.2381626,92100,airport,0
48.87469,2.37272,75010,airport,0
48.8267967,2.2792602,92130,airport,0
48.87341,2.32152,75008,airport,0
48.8901533,2.361363334,75018,airport,0
48.8655891,2.44401,93100,airport,0
48.8926232,2.3520804,75018,airport,0
48.88638409,2.345207783,75018,airport,0
48.85517186,2.420473812,93100,airport,0
48.8194805,2.3233354,92120,airport,0
48.86795,2.37274,75011,airport,0
48.88797,2.3167,75017,airport,0
48.88627,2.31799,75017,airport,0
48.85552,2.37525,75011,airport,0
48.85541,2.33988,75006,airport,0
48.85533,2.33982,75006,airport,0
48.87146,2.34574,75009,airport,0
48.84911,2.42234,94300,airport,0
48.823928,2.368045,75013,airport,0
48.93126,2.35591,93200,airport,0
48.93038418,2.356580617,93200,airport,0
48.94300079,2.383150101,75011,airport,0
48.8514514,2.3806465,75011,airport,0
48.823704,2.3618672,75013,airport,0
48.8256,2.3614099,75013,airport,0
48.8523133,2.4279393,93100,airport,0
48.7969415,2.4477798,94000,airport,0
48.796349,2.448989,94000,airport,0
48.79562,2.44871,94000,airport,0
48.8098454,2.4433786,94700,airport,0
48.9062739,2.3892056,93300,airport,0
48.86586,2.3436,75002,airport,0
48.86534,2.33106,75001,airport,0
48.85136,2.38394,75011,airport,0
48.85118221,2.3840757,75011,airport,0
48.83757592,2.37336588,75013,airport,0
48.86921925,2.332477745,75002,airport,0
48.866122,2.345012,75002,airport,0
48.8652299,2.34684,75002,airport,0
48.86457809,2.344691,75001,airport,0
48.863959,2.342631,75001,airport,0
48.8188588,2.2495591,92130,airport,0
48.816426,2.2474058,92190,airport,0
48.87649424,2.33961564,75009,airport,0
48.876663,2.340152,75009,airport,0
48.8771047,2.3406102,75009,airport,0
48.840087,2.23952,92100,airport,0
48.84066,2.23949,92100,airport,0
48.83967453,2.241401039,92100,airport,0
48.884722,2.268588,92200,airport,0
48.8277075,2.3493087,75013,airport,0
48.859366,2.386916,75011,airport,0
48.8591399,2.38641,75011,airport,0
48.83323,2.24342,92100,airport,0
48.834111,2.243894,75016,airport,0
48.83424,2.24493,92100,airport,0
48.83360822,2.24413991,92100,airport,0
48.84142,2.35532,75005,airport,0
48.824049,2.335835,75014,airport,0
48.83387314,2.386219965,75012,airport,0
48.82895,2.35324,75013,airport,0
48.84115,2.33123,75014,airport,0
48.8892,2.30416,75017,airport,0
48.8381,2.2406,92150,airport,0
48.83791456,2.240399549,92100,airport,0
48.838098,2.239287,92100,airport,0
48.83811,2.24002,92100,airport,0
48.7842122,2.2195888,78140,airport,0
48.7904092,2.220919,92360,airport,0
48.78452739,2.225470584,92360,airport,0
48.782298,2.220917,78140,airport,0
48.779866,2.220498,78140,airport,0
48.779832,2.220547,78140,airport,0
48.78707,2.22591,92360,airport,0
48.7824882,2.2193215,78140,airport,0
48.7848334,2.2354485,92140,airport,0
48.78238,2.220621,78140,airport,0
48.7845435,2.231565,92360,airport,0
48.78225338,2.220173031,78140,airport,0
48.7811555,2.2364556,92140,airport,0
48.7907201,2.2210783,92360,airport,0
48.783371,2.220612,78140,airport,0
48.781269,2.2195886,78140,airport,0
48.7892156,2.2266215,92360,airport,0
48.78066393,2.22032194,78140,airport,0
48.78392,2.21913,78140,airport,0
48.78031088,2.220133176,78140,airport,0
48.780824,2.221656,78140,airport,0
48.780151,2.220375,78140,airport,0
48.7802,2.22044,78140,airport,0
48.826956,2.374429,75013,airport,0
48.88524,2.3345699,75018,airport,0
48.88518,2.33472,75018,airport,0
48.81873,2.4197,94410,airport,0
48.81784,2.41846,94220,airport,0
48.814956,2.412016,94140,airport,0
48.81520716,2.418907,94700,airport,0
48.8206818,2.3637187,75013,airport,0
48.895442,2.195206,92000,airport,0
48.88079461,2.271919682,92200,airport,0
48.8808708,2.27163,92200,airport,0
48.8809918,2.5066193,93250,airport,0
48.8708255,2.5106874,93360,airport,0
48.8778,2.33953,75009,airport,0
48.84057,2.30478,75015,airport,0
48.91256546,2.403060575,93300,airport,0
48.92118,2.410074,93120,airport,0
48.8732508,2.3904411,75020,airport,0
48.82386,2.3509,75013,airport,0
48.849318,2.281854,75015,airport,0
48.84906646,2.282651019,75015,airport,0
48.8666399,2.28594,75016,airport,0
48.86631,2.28581,75016,airport,0
48.866344,2.286151,75116,airport,0
48.87665758,2.33261584,75009,airport,0
48.8123,2.32622,92120,airport,0
48.864068,2.365836,75003,airport,0
48.82017,2.22695,92190,airport,0
48.8274254,2.234821272,92100,airport,0
48.827282,2.235123,92100,airport,0
48.8317535,2.2910068,75015,airport,0
48.78559,2.32883,94230,airport,0
48.78228,2.3276,94230,airport,0
48.79336,2.33505,94230,airport,0
48.783352,2.341371,94240,airport,0
48.79346563,2.336325087,94230,airport,0
48.7841,2.33877,94230,airport,0
48.7861603,2.3273057,94230,airport,0
48.7783141,2.3347845,94240,airport,0
48.7799852,2.3280693,94240,airport,0
48.7803116,2.3391199,94240,airport,0
48.8374944,2.2955888,75015,airport,0
48.8005905,2.4019201,94400,airport,0
48.84993534,2.298033,75015,airport,0
48.847398,2.251075,75016,airport,0
